traffic_type,ts,src_ip,src_port,dst_ip,dst_port,label,kali_source,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,proto,service,state
nmap_scan,1787876244.480706,192.168.10.30,51345,192.168.10.20,17,1,1,0.000434,1,1,44,40,4608.294930875576,811059.9078341015,737327.1889400922,44.0,40.0,85,86,86,85,1,84,85,0,tcp,-,RST
nmap_scan,1787876244.481139,192.168.10.30,51345,192.168.10.20,541,1,1,0.000188,1,1,44,40,10638.297872340427,1872340.425531915,1702127.6595744682,44.0,40.0,86,87,87,86,1,85,86,0,tcp,-,RST
nmap_scan,1787876244.481139,192.168.10.30,51345,192.168.10.20,561,1,1,0.000188,1,1,44,40,10638.297872340427,1872340.425531915,1702127.6595744682,44.0,40.0,87,88,88,87,1,86,87,0,tcp,-,RST
nmap_scan,1787876244.48114,192.168.10.30,51345,192.168.10.20,753,1,1,0.000549,1,1,44,40,3642.9872495446266,641165.7559198543,582877.9599271403,44.0,40.0,88,89,89,88,1,87,88,0,tcp,-,RST
nmap_scan,1787876244.48114,192.168.10.30,51345,192.168.10.20,424,1,1,0.000549,1,1,44,40,3642.9872495446266,641165.7559198543,582877.9599271403,44.0,40.0,89,90,90,89,1,88,89,0,tcp,-,RST
nmap_scan,1787876244.481327,192.168.10.30,51345,192.168.10.20,121,1,1,0.000362,1,1,44,40,5524.861878453038,972375.6906077347,883977.9005524862,44.0,40.0,90,91,91,90,1,89,90,0,tcp,-,RST
nmap_scan,1787876244.481327,192.168.10.30,51345,192.168.10.20,786,1,1,0.000362,1,1,44,40,5524.861878453038,972375.6906077347,883977.9005524862,44.0,40.0,91,92,92,91,1,90,91,0,tcp,-,RST
nmap_scan,1787876244.481689,192.168.10.30,51345,192.168.10.20,415,1,1,0.000249,1,1,44,40,8032.128514056226,1413654.6184738956,1285140.562248996,44.0,40.0,92,93,93,92,1,91,92,0,tcp,-,RST
nmap_scan,1787876244.481689,192.168.10.30,51345,192.168.10.20,528,1,1,0.000249,1,1,44,40,8032.128514056226,1413654.6184738956,1285140.562248996,44.0,40.0,93,94,94,93,1,92,93,0,tcp,-,RST
nmap_scan,1787876244.481938,192.168.10.30,51345,192.168.10.20,924,1,1,0.000309,1,1,44,40,6472.491909385114,1139158.57605178,1035598.7055016182,44.0,40.0,94,95,95,94,1,93,94,0,tcp,-,RST
nmap_scan,1787876244.481938,192.168.10.30,51345,192.168.10.20,340,1,1,0.000309,1,1,44,40,6472.491909385114,1139158.57605178,1035598.7055016182,44.0,40.0,95,96,96,95,1,94,95,0,tcp,-,RST
nmap_scan,1787876244.482247,192.168.10.30,51345,192.168.10.20,41,1,1,0.000442,1,1,44,40,4524.886877828054,796380.0904977375,723981.9004524887,44.0,40.0,96,97,97,96,1,95,96,0,tcp,-,RST
nmap_scan,1787876244.482303,192.168.10.30,51345,192.168.10.20,465,1,1,0.000386,1,1,44,40,5181.347150259067,911917.0984455958,829015.5440414507,44.0,40.0,97,98,98,97,1,96,97,0,tcp,-,RST
nmap_scan,1787876244.482509,192.168.10.30,51345,192.168.10.20,988,1,1,0.00036,1,1,44,40,5555.555555555556,977777.7777777778,888888.8888888889,44.0,40.0,98,99,99,98,1,97,98,0,tcp,-,RST
nmap_scan,1787876244.482509,192.168.10.30,51345,192.168.10.20,708,1,1,0.00036,1,1,44,40,5555.555555555556,977777.7777777778,888888.8888888889,44.0,40.0,99,100,100,99,1,98,99,0,tcp,-,RST
nmap_scan,1787876244.482869,192.168.10.30,51345,192.168.10.20,986,1,1,0.000436,1,1,44,40,4587.155963302752,807339.4495412844,733944.9541284404,44.0,40.0,100,100,100,100,1,99,100,0,tcp,-,RST
nmap_scan,1787876244.482869,192.168.10.30,51345,192.168.10.20,704,1,1,0.000436,1,1,44,40,4587.155963302752,807339.4495412844,733944.9541284404,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.482901,192.168.10.30,51345,192.168.10.20,606,1,1,0.000405,1,1,44,40,4938.271604938272,869135.8024691358,790123.4567901235,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483305,192.168.10.30,51345,192.168.10.20,604,1,1,0.000372,1,1,44,40,5376.344086021506,946236.559139785,860215.0537634409,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483305,192.168.10.30,51345,192.168.10.20,838,1,1,0.000373,1,1,44,40,5361.930294906166,943699.7319034853,857908.8471849866,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483426,192.168.10.30,51345,192.168.10.20,600,1,1,0.000252,1,1,44,40,7936.507936507936,1396825.396825397,1269841.2698412698,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483678,192.168.10.30,51345,192.168.10.20,927,1,1,0.000317,1,1,44,40,6309.148264984227,1110410.094637224,1009463.7223974763,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483834,192.168.10.30,51345,192.168.10.20,280,1,1,0.000486,1,1,44,40,4115.22633744856,724279.8353909465,658436.2139917696,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483995,192.168.10.30,51345,192.168.10.20,283,1,1,0.000326,1,1,44,40,6134.9693251533745,1079754.6012269938,981595.0920245398,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.483995,192.168.10.30,51345,192.168.10.20,201,1,1,0.000326,1,1,44,40,6134.9693251533745,1079754.6012269938,981595.0920245398,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.484072,192.168.10.30,51345,192.168.10.20,757,1,1,0.000371,1,1,44,40,5390.8355795148245,948787.0619946091,862533.6927223719,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.48432,192.168.10.30,51345,192.168.10.20,336,1,1,0.000312,1,1,44,40,6410.25641025641,1128205.1282051282,1025641.0256410256,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.484321,192.168.10.30,51345,192.168.10.20,609,1,1,0.000312,1,1,44,40,6410.25641025641,1128205.1282051282,1025641.0256410256,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.484443,192.168.10.30,51345,192.168.10.20,44,1,1,0.000368,1,1,44,40,5434.782608695652,956521.7391304348,869565.2173913043,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.484633,192.168.10.30,51345,192.168.10.20,145,1,1,0.0004,1,1,44,40,5000.0,880000.0,800000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.484811,192.168.10.30,51345,192.168.10.20,431,1,1,0.000222,1,1,44,40,9009.009009009009,1585585.5855855856,1441441.4414414414,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.484811,192.168.10.30,51345,192.168.10.20,555,1,1,0.000394,1,1,44,40,5076.1421319796955,893401.0152284264,812182.7411167513,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.485033,192.168.10.30,51345,192.168.10.20,458,1,1,0.000255,1,1,44,40,7843.137254901961,1380392.156862745,1254901.9607843137,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.485206,192.168.10.30,51345,192.168.10.20,453,1,1,0.000423,1,1,44,40,4728.132387706856,832151.3002364066,756501.1820330969,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.485318,192.168.10.30,51345,192.168.10.20,980,1,1,0.000311,1,1,44,40,6430.868167202572,1131832.7974276526,1028938.9067524115,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.485593,192.168.10.30,51345,192.168.10.20,706,1,1,0.000195,1,1,44,40,10256.410256410256,1805128.2051282052,1641025.641025641,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.485593,192.168.10.30,51345,192.168.10.20,984,1,1,0.000195,1,1,44,40,10256.410256410256,1805128.2051282052,1641025.641025641,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486235,192.168.10.30,51345,192.168.10.20,769,1,1,0.000503,1,1,44,40,3976.1431411530816,699801.1928429424,636182.902584493,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486235,192.168.10.30,51345,192.168.10.20,867,1,1,0.000503,1,1,44,40,3976.1431411530816,699801.1928429424,636182.902584493,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486235,192.168.10.30,51345,192.168.10.20,645,1,1,0.000503,1,1,44,40,3976.1431411530816,699801.1928429424,636182.902584493,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486311,192.168.10.30,51345,192.168.10.20,95,1,1,0.000602,1,1,44,40,3322.2591362126245,584717.6079734219,531561.4617940199,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486311,192.168.10.30,51345,192.168.10.20,747,1,1,0.000602,1,1,44,40,3322.2591362126245,584717.6079734219,531561.4617940199,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486738,192.168.10.30,51345,192.168.10.20,894,1,1,0.000211,1,1,44,40,9478.67298578199,1668246.4454976304,1516587.6777251184,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486738,192.168.10.30,51345,192.168.10.20,250,1,1,0.00043,1,1,44,40,4651.162790697675,818604.6511627907,744186.046511628,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486738,192.168.10.30,51345,192.168.10.20,874,1,1,0.00043,1,1,44,40,4651.162790697675,818604.6511627907,744186.046511628,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.486914,192.168.10.30,51345,192.168.10.20,5,1,1,0.000556,1,1,44,40,3597.1223021582737,633093.5251798561,575539.5683453238,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.487168,192.168.10.30,51345,192.168.10.20,157,1,1,0.000302,1,1,44,40,6622.51655629139,1165562.9139072846,1059602.6490066224,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.487168,192.168.10.30,51345,192.168.10.20,880,1,1,0.000302,1,1,44,40,6622.51655629139,1165562.9139072846,1059602.6490066224,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.48747,192.168.10.30,51345,192.168.10.20,255,1,1,0.0003,1,1,44,40,6666.666666666667,1173333.3333333335,1066666.6666666667,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.48747,192.168.10.30,51345,192.168.10.20,860,1,1,0.0003,1,1,44,40,6666.666666666667,1173333.3333333335,1066666.6666666667,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.48777,192.168.10.30,51345,192.168.10.20,162,1,1,0.000355,1,1,44,40,5633.802816901409,991549.2957746478,901408.4507042253,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.48777,192.168.10.30,51345,192.168.10.20,435,1,1,0.000355,1,1,44,40,5633.802816901409,991549.2957746478,901408.4507042253,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.487958,192.168.10.30,51345,192.168.10.20,588,1,1,0.000424,1,1,44,40,4716.981132075472,830188.679245283,754716.9811320754,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.487958,192.168.10.30,51345,192.168.10.20,455,1,1,0.000424,1,1,44,40,4716.981132075472,830188.679245283,754716.9811320754,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488381,192.168.10.30,51345,192.168.10.20,202,1,1,0.00013,1,1,44,40,15384.615384615387,2707692.307692308,2461538.461538462,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488382,192.168.10.30,51345,192.168.10.20,118,1,1,0.00021,1,1,44,40,9523.809523809523,1676190.4761904762,1523809.5238095238,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488453,192.168.10.30,51345,192.168.10.20,592,1,1,0.00038,1,1,44,40,5263.157894736842,926315.7894736842,842105.2631578947,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488453,192.168.10.30,51345,192.168.10.20,900,1,1,0.000511,1,1,44,40,3913.894324853229,688845.4011741683,626223.0919765166,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488833,192.168.10.30,51345,192.168.10.20,293,1,1,0.000638,1,1,44,40,3134.796238244514,551724.1379310344,501567.39811912226,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488833,192.168.10.30,51345,192.168.10.20,442,1,1,0.000638,1,1,44,40,3134.796238244514,551724.1379310344,501567.39811912226,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488964,192.168.10.30,51345,192.168.10.20,853,1,1,0.000507,1,1,44,40,3944.7731755424065,694280.0788954636,631163.708086785,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.488999,192.168.10.30,51345,192.168.10.20,235,1,1,0.000472,1,1,44,40,4237.28813559322,745762.7118644068,677966.1016949153,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.489471,192.168.10.30,51345,192.168.10.20,450,1,1,0.000273,1,1,44,40,7326.007326007325,1289377.2893772894,1172161.1721611721,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.489471,192.168.10.30,51345,192.168.10.20,16,1,1,0.000273,1,1,44,40,7326.007326007325,1289377.2893772894,1172161.1721611721,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.489471,192.168.10.30,51345,192.168.10.20,216,1,1,0.000338,1,1,44,40,5917.15976331361,1041420.1183431953,946745.5621301776,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.489471,192.168.10.30,51345,192.168.10.20,73,1,1,0.000796,1,1,44,40,2512.5628140703516,442211.0552763819,402010.05025125627,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.489744,192.168.10.30,51345,192.168.10.20,892,1,1,0.000523,1,1,44,40,3824.091778202677,673040.1529636711,611854.6845124282,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.489809,192.168.10.30,51345,192.168.10.20,854,1,1,0.000458,1,1,44,40,4366.812227074236,768558.9519650654,698689.9563318777,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490267,192.168.10.30,51345,192.168.10.20,756,1,1,0.000132,1,1,44,40,15151.51515151515,2666666.6666666665,2424242.424242424,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490267,192.168.10.30,51345,192.168.10.20,7,1,1,0.00019,1,1,44,40,10526.315789473683,1852631.5789473683,1684210.5263157894,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490267,192.168.10.30,51345,192.168.10.20,680,1,1,0.000286,1,1,44,40,6993.006993006993,1230769.2307692308,1118881.1188811187,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490267,192.168.10.30,51345,192.168.10.20,939,1,1,0.000286,1,1,44,40,6993.006993006993,1230769.2307692308,1118881.1188811187,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490267,192.168.10.30,51345,192.168.10.20,776,1,1,0.000532,1,1,44,40,3759.398496240601,661654.1353383458,601503.7593984962,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490306,192.168.10.30,51345,192.168.10.20,994,1,1,0.000493,1,1,44,40,4056.795131845842,713995.9432048682,649087.2210953347,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490399,192.168.10.30,51345,192.168.10.20,566,1,1,0.0004,1,1,44,40,5000.0,880000.0,800000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.490457,192.168.10.30,51345,192.168.10.20,69,1,1,0.000393,1,1,44,40,5089.058524173028,895674.3002544529,814249.3638676845,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.49085,192.168.10.30,51345,192.168.10.20,155,1,1,0.000651,1,1,44,40,3072.1966205837175,540706.6052227343,491551.45929339476,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491002,192.168.10.30,51345,192.168.10.20,264,1,1,0.000499,1,1,44,40,4008.0160320641285,705410.8216432866,641282.5651302605,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491002,192.168.10.30,51345,192.168.10.20,128,1,1,0.000499,1,1,44,40,4008.0160320641285,705410.8216432866,641282.5651302605,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491002,192.168.10.30,51345,192.168.10.20,115,1,1,0.000921,1,1,44,40,2171.5526601520087,382193.2681867535,347448.4256243214,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491501,192.168.10.30,51345,192.168.10.20,409,1,1,0.001859,1,1,44,40,1075.8472296933835,189349.1124260355,172135.55675094138,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491501,192.168.10.30,51345,192.168.10.20,985,1,1,0.001859,1,1,44,40,1075.8472296933835,189349.1124260355,172135.55675094138,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491501,192.168.10.30,51345,192.168.10.20,651,1,1,0.001859,1,1,44,40,1075.8472296933835,189349.1124260355,172135.55675094138,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491501,192.168.10.30,51345,192.168.10.20,518,1,1,0.001859,1,1,44,40,1075.8472296933835,189349.1124260355,172135.55675094138,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.491501,192.168.10.30,51345,192.168.10.20,52,1,1,0.001859,1,1,44,40,1075.8472296933835,189349.1124260355,172135.55675094138,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.492323,192.168.10.30,51345,192.168.10.20,930,1,1,0.001078,1,1,44,40,1855.287569573284,326530.612244898,296846.01113172545,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.495787,192.168.10.30,51345,192.168.10.20,722,1,1,0.001378,1,1,44,40,1451.3788098693758,255442.67053701013,232220.60957910013,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496274,192.168.10.30,51345,192.168.10.20,634,1,1,0.000891,1,1,44,40,2244.6689113355783,395061.72839506174,359147.0258136925,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496274,192.168.10.30,51345,192.168.10.20,177,1,1,0.000984,1,1,44,40,2032.5203252032518,357723.57723577233,325203.2520325203,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496274,192.168.10.30,51345,192.168.10.20,225,1,1,0.000984,1,1,44,40,2032.5203252032518,357723.57723577233,325203.2520325203,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496347,192.168.10.30,51345,192.168.10.20,361,1,1,0.000911,1,1,44,40,2195.389681668496,386388.5839736553,351262.3490669594,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496347,192.168.10.30,51345,192.168.10.20,834,1,1,0.000911,1,1,44,40,2195.389681668496,386388.5839736553,351262.3490669594,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496347,192.168.10.30,51345,192.168.10.20,46,1,1,0.000911,1,1,44,40,2195.389681668496,386388.5839736553,351262.3490669594,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.496412,192.168.10.30,51345,192.168.10.20,965,1,1,0.000994,1,1,44,40,2012.0724346076456,354124.74849094567,321931.58953722334,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497165,192.168.10.30,51345,192.168.10.20,532,1,1,0.000242,1,1,44,40,8264.462809917355,1454545.4545454546,1322314.0495867769,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497165,192.168.10.30,51345,192.168.10.20,98,1,1,0.000275,1,1,44,40,7272.727272727272,1280000.0,1163636.3636363635,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497165,192.168.10.30,51345,192.168.10.20,583,1,1,0.000438,1,1,44,40,4566.2100456621,803652.9680365296,730593.607305936,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497165,192.168.10.30,51345,192.168.10.20,136,1,1,0.000438,1,1,44,40,4566.2100456621,803652.9680365296,730593.607305936,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497165,192.168.10.30,51345,192.168.10.20,686,1,1,0.000438,1,1,44,40,4566.2100456621,803652.9680365296,730593.607305936,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497165,192.168.10.30,51345,192.168.10.20,47,1,1,0.000597,1,1,44,40,3350.0837520938026,589614.7403685092,536013.4003350084,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497258,192.168.10.30,51345,192.168.10.20,11,1,1,0.000504,1,1,44,40,3968.253968253968,698412.6984126985,634920.6349206349,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497258,192.168.10.30,51345,192.168.10.20,507,1,1,0.00066,1,1,44,40,3030.3030303030305,533333.3333333334,484848.48484848486,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.497258,192.168.10.30,51345,192.168.10.20,801,1,1,0.00149,1,1,44,40,1342.2818791946308,236241.61073825503,214765.10067114094,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498201,192.168.10.30,51345,192.168.10.20,471,1,1,0.000547,1,1,44,40,3656.3071297989036,643510.054844607,585009.1407678245,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498201,192.168.10.30,51345,192.168.10.20,736,1,1,0.000547,1,1,44,40,3656.3071297989036,643510.054844607,585009.1407678245,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498201,192.168.10.30,51345,192.168.10.20,681,1,1,0.000547,1,1,44,40,3656.3071297989036,643510.054844607,585009.1407678245,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498201,192.168.10.30,51345,192.168.10.20,332,1,1,0.001021,1,1,44,40,1958.8638589618022,344760.0391772772,313418.21743388835,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498277,192.168.10.30,51345,192.168.10.20,942,1,1,0.000945,1,1,44,40,2116.4021164021165,372486.7724867725,338624.3386243386,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498329,192.168.10.30,51345,192.168.10.20,623,1,1,0.000893,1,1,44,40,2239.6416573348265,394176.93169092946,358342.6651735722,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498748,192.168.10.30,51345,192.168.10.20,461,1,1,0.000474,1,1,44,40,4219.409282700422,742616.0337552743,675105.4852320675,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498748,192.168.10.30,51345,192.168.10.20,142,1,1,0.000518,1,1,44,40,3861.003861003861,679536.6795366795,617760.6177606178,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.498748,192.168.10.30,51345,192.168.10.20,738,1,1,0.000853,1,1,44,40,2344.6658851113716,412661.1957796014,375146.54161781946,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.499222,192.168.10.30,51345,192.168.10.20,901,1,1,0.000379,1,1,44,40,5277.0448548812665,928759.8944591029,844327.1767810027,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
